ts_code,code,name,area,industry,market,exchange,is_hs
600846.SH,600846,同济科技,上海,综合类,主板,SSE,H
600847.SH,600847,万里股份,重庆,电气设备,主板,SSE,N
600848.SH,600848,上海临港,上海,园区开发,主板,SSE,N
600850.SH,600850,华东电脑,上海,软件服务,主板,SSE,H
600851.SH,600851,海欣股份,上海,纺织,主板,SSE,N
600853.SH,600853,龙建股份,黑龙江,建筑施工,主板,SSE,N
600854.SH,600854,春兰股份,江苏,家用电器,主板,SSE,N
600855.SH,600855,航天长峰,北京,专用机械,主板,SSE,N
600856.SH,600856,中天能源,吉林,供气供热,主板,SSE,H
600857.SH,600857,宁波中百,浙江,百货,主板,SSE,N
600858.SH,600858,银座股份,山东,百货,主板,SSE,N
600859.SH,600859,王府井,北京,百货,主板,SSE,H
600860.SH,600860,京城股份,北京,专用机械,主板,SSE,H
600861.SH,600861,北京城乡,北京,百货,主板,SSE,N
600862.SH,600862,中航高科,江苏,航空,主板,SSE,N
600863.SH,600863,内蒙华电,内蒙,火力发电,主板,SSE,H
600864.SH,600864,哈投股份,黑龙江,证券,主板,SSE,N
600865.SH,600865,百大集团,浙江,百货,主板,SSE,N
600866.SH,600866,星湖科技,广东,食品,主板,SSE,N
600867.SH,600867,通化东宝,吉林,生物制药,主板,SSE,H
600868.SH,600868,梅雁吉祥,广东,水力发电,主板,SSE,N
600869.SH,600869,智慧能源,青海,电气设备,主板,SSE,N
600870.SH,600870,*ST厦华,福建,家用电器,主板,SSE,N
600871.SH,600871,*ST油服,北京,石油开采,主板,SSE,N
600872.SH,600872,中炬高新,广东,食品,主板,SSE,H
600873.SH,600873,梅花生物,西藏,食品,主板,SSE,N
600874.SH,600874,创业环保,天津,环境保护,主板,SSE,H
600875.SH,600875,东方电气,四川,电气设备,主板,SSE,H
600876.SH,600876,洛阳玻璃,河南,玻璃,主板,SSE,H
600877.SH,600877,ST嘉陵,重庆,摩托车,主板,SSE,N
600879.SH,600879,航天电子,湖北,航空,主板,SSE,H
600880.SH,600880,博瑞传播,四川,广告包装,主板,SSE,N
600881.SH,600881,亚泰集团,吉林,水泥,主板,SSE,H
600882.SH,600882,广泽股份,上海,乳制品,主板,SSE,N
600883.SH,600883,博闻科技,云南,水泥,主板,SSE,N
600884.SH,600884,杉杉股份,浙江,综合类,主板,SSE,H
600885.SH,600885,宏发股份,湖北,电气设备,主板,SSE,H
600886.SH,600886,国投电力,北京,水力发电,主板,SSE,H
600887.SH,600887,伊利股份,内蒙,乳制品,主板,SSE,H
600888.SH,600888,新疆众和,新疆,铝,主板,SSE,N
600889.SH,600889,南京化纤,江苏,化纤,主板,SSE,N
600890.SH,600890,中房股份,北京,区域地产,主板,SSE,N
600891.SH,600891,秋林集团,黑龙江,百货,主板,SSE,N
600892.SH,600892,大晟文化,深圳,影视音像,主板,SSE,N
600893.SH,600893,航发动力,陕西,航空,主板,SSE,H
600894.SH,600894,广日股份,广东,运输设备,主板,SSE,N
600895.SH,600895,张江高科,上海,园区开发,主板,SSE,N
600896.SH,600896,*ST海投,海南,水运,主板,SSE,N
600897.SH,600897,厦门空港,福建,机场,主板,SSE,H
600898.SH,600898,国美通讯,山东,通信设备,主板,SSE,N
600900.SH,600900,长江电力,北京,水力发电,主板,SSE,H
600901.SH,600901,江苏租赁,江苏,多元金融,主板,SSE,H
600903.SH,600903,贵州燃气,贵州,供气供热,主板,SSE,N
600908.SH,600908,无锡银行,江苏,银行,主板,SSE,N
600909.SH,600909,华安证券,安徽,证券,主板,SSE,H
600917.SH,600917,重庆燃气,重庆,供气供热,主板,SSE,H
600919.SH,600919,江苏银行,江苏,银行,主板,SSE,H
600926.SH,600926,杭州银行,浙江,银行,主板,SSE,H
600929.SH,600929,湖南盐业,湖南,食品,主板,SSE,N
600933.SH,600933,爱柯迪,浙江,汽车配件,主板,SSE,H
600936.SH,600936,广西广电,广西,影视音像,主板,SSE,N
600939.SH,600939,重庆建工,重庆,建筑施工,主板,SSE,N
600958.SH,600958,东方证券,上海,证券,主板,SSE,H
600959.SH,600959,江苏有线,江苏,影视音像,主板,SSE,N
600960.SH,600960,渤海汽车,山东,汽车配件,主板,SSE,N
600961.SH,600961,株冶集团,湖南,铅锌,主板,SSE,N
600962.SH,600962,国投中鲁,北京,软饮料,主板,SSE,N
600963.SH,600963,岳阳林纸,湖南,造纸,主板,SSE,N
600965.SH,600965,福成股份,河北,农业综合,主板,SSE,H
600966.SH,600966,博汇纸业,山东,造纸,主板,SSE,N
600967.SH,600967,内蒙一机,内蒙,运输设备,主板,SSE,H
600969.SH,600969,郴电国际,湖南,水力发电,主板,SSE,N
600970.SH,600970,中材国际,江苏,建筑施工,主板,SSE,H
600971.SH,600971,恒源煤电,安徽,煤炭开采,主板,SSE,H
600973.SH,600973,宝胜股份,江苏,电气设备,主板,SSE,H
600975.SH,600975,新五丰,湖南,农业综合,主板,SSE,H
600976.SH,600976,健民集团,湖北,中成药,主板,SSE,N
600977.SH,600977,中国电影,北京,影视音像,主板,SSE,H
600978.SH,600978,宜华生活,广东,家居用品,主板,SSE,H
600979.SH,600979,广安爱众,四川,水力发电,主板,SSE,N
600980.SH,600980,北矿科技,北京,元器件,主板,SSE,N
600981.SH,600981,汇鸿集团,江苏,商贸代理,主板,SSE,N
600982.SH,600982,宁波热电,浙江,供气供热,主板,SSE,N
600983.SH,600983,惠而浦,安徽,家用电器,主板,SSE,N
600984.SH,600984,建设机械,陕西,工程机械,主板,SSE,N
600985.SH,600985,淮北矿业,安徽,煤炭开采,主板,SSE,N
600986.SH,600986,科达股份,山东,互联网,主板,SSE,H
600987.SH,600987,航民股份,浙江,纺织,主板,SSE,H
600988.SH,600988,赤峰黄金,内蒙,黄金,主板,SSE,H
600990.SH,600990,四创电子,安徽,通信设备,主板,SSE,H
600992.SH,600992,贵绳股份,贵州,钢加工,主板,SSE,N
600993.SH,600993,马应龙,湖北,中成药,主板,SSE,H
600995.SH,600995,文山电力,云南,水力发电,主板,SSE,N
600996.SH,600996,贵广网络,贵州,影视音像,主板,SSE,H
600997.SH,600997,开滦股份,河北,煤炭开采,主板,SSE,N
600998.SH,600998,九州通,湖北,医药商业,主板,SSE,H
600999.SH,600999,招商证券,深圳,证券,主板,SSE,H
601000.SH,601000,唐山港,河北,港口,主板,SSE,H
601001.SH,601001,大同煤业,山西,煤炭开采,主板,SSE,H
601002.SH,601002,晋亿实业,浙江,机械基件,主板,SSE,H
601003.SH,601003,柳钢股份,广西,普钢,主板,SSE,H
601005.SH,601005,重庆钢铁,重庆,普钢,主板,SSE,H
601006.SH,601006,大秦铁路,山西,铁路,主板,SSE,H
601007.SH,601007,金陵饭店,江苏,酒店餐饮,主板,SSE,N
601008.SH,601008,连云港,江苏,港口,主板,SSE,N
601009.SH,601009,南京银行,江苏,银行,主板,SSE,H
601010.SH,601010,文峰股份,江苏,超市连锁,主板,SSE,N
601011.SH,601011,宝泰隆,黑龙江,焦炭加工,主板,SSE,N
601012.SH,601012,隆基股份,陕西,半导体,主板,SSE,H
601015.SH,601015,陕西黑猫,陕西,焦炭加工,主板,SSE,H
601016.SH,601016,节能风电,北京,新型电力,主板,SSE,H
601018.SH,601018,宁波港,浙江,港口,主板,SSE,N
601019.SH,601019,山东出版,山东,出版业,主板,SSE,H
601020.SH,601020,华钰矿业,西藏,铅锌,主板,SSE,H
601021.SH,601021,春秋航空,上海,空运,主板,SSE,H
601028.SH,601028,玉龙股份,江苏,钢加工,主板,SSE,N
601038.SH,601038,一拖股份,河南,农用机械,主板,SSE,H
601058.SH,601058,赛轮轮胎,山东,汽车配件,主板,SSE,H
601066.SH,601066,中信建投,北京,证券,主板,SSE,H
601068.SH,601068,中铝国际,北京,建筑施工,主板,SSE,H
601069.SH,601069,西部黄金,新疆,黄金,主板,SSE,H
601086.SH,601086,国芳集团,甘肃,百货,主板,SSE,N
601088.SH,601088,中国神华,北京,煤炭开采,主板,SSE,H
601098.SH,601098,中南传媒,湖南,出版业,主板,SSE,H
601099.SH,601099,太平洋,云南,证券,主板,SSE,H
601100.SH,601100,恒立液压,江苏,工程机械,主板,SSE,H
601101.SH,601101,昊华能源,北京,煤炭开采,主板,SSE,N
601106.SH,601106,中国一重,黑龙江,工程机械,主板,SSE,N
601107.SH,601107,四川成渝,四川,路桥,主板,SSE,H
601108.SH,601108,财通证券,浙江,证券,主板,SSE,H
601111.SH,601111,中国国航,北京,空运,主板,SSE,H
601113.SH,601113,华鼎股份,浙江,化纤,主板,SSE,N
601116.SH,601116,三江购物,浙江,超市连锁,主板,SSE,N
601117.SH,601117,中国化学,北京,建筑施工,主板,SSE,H
601118.SH,601118,海南橡胶,海南,橡胶,主板,SSE,N
601126.SH,601126,四方股份,北京,电气设备,主板,SSE,N
601127.SH,601127,小康股份,重庆,汽车配件,主板,SSE,H
601128.SH,601128,常熟银行,江苏,银行,主板,SSE,H
601137.SH,601137,博威合金,浙江,铜,主板,SSE,N
601138.SH,601138,工业富联,深圳,通信设备,主板,SSE,H
601139.SH,601139,深圳燃气,深圳,供气供热,主板,SSE,H
601155.SH,601155,新城控股,江苏,区域地产,主板,SSE,H
601158.SH,601158,重庆水务,重庆,水务,主板,SSE,H
601162.SH,601162,天风证券,湖北,证券,主板,SSE,N
601163.SH,601163,三角轮胎,山东,汽车配件,主板,SSE,N
601166.SH,601166,兴业银行,福建,银行,主板,SSE,H
601168.SH,601168,西部矿业,青海,铜,主板,SSE,H
601169.SH,601169,北京银行,北京,银行,主板,SSE,H
601177.SH,601177,杭齿前进,浙江,机械基件,主板,SSE,N
601179.SH,601179,中国西电,陕西,电气设备,主板,SSE,N
601186.SH,601186,中国铁建,北京,建筑施工,主板,SSE,H
601188.SH,601188,龙江交通,黑龙江,路桥,主板,SSE,N
601198.SH,601198,东兴证券,北京,证券,主板,SSE,H
601199.SH,601199,江南水务,江苏,水务,主板,SSE,N
601200.SH,601200,上海环境,上海,环境保护,主板,SSE,H
601208.SH,601208,东材科技,四川,化工原料,主板,SSE,N
601211.SH,601211,国泰君安,上海,证券,主板,SSE,H
601212.SH,601212,白银有色,甘肃,铜,主板,SSE,N
601216.SH,601216,君正集团,内蒙,化工原料,主板,SSE,H
601218.SH,601218,吉鑫科技,江苏,机械基件,主板,SSE,N
601222.SH,601222,林洋能源,江苏,电器仪表,主板,SSE,H
601225.SH,601225,陕西煤业,陕西,煤炭开采,主板,SSE,H
601226.SH,601226,华电重工,北京,专用机械,主板,SSE,N
601228.SH,601228,广州港,广东,港口,主板,SSE,H
601229.SH,601229,上海银行,上海,银行,主板,SSE,H
601231.SH,601231,环旭电子,上海,元器件,主板,SSE,H
601233.SH,601233,桐昆股份,浙江,化纤,主板,SSE,H
601238.SH,601238,广汽集团,广东,汽车整车,主板,SSE,H
601258.SH,601258,庞大集团,河北,汽车服务,主板,SSE,N
601288.SH,601288,农业银行,北京,银行,主板,SSE,H
601298.SH,601298,青岛港,山东,港口,主板,SSE,N
601311.SH,601311,骆驼股份,湖北,电气设备,主板,SSE,H
601318.SH,601318,中国平安,深圳,保险,主板,SSE,H
601319.SH,601319,中国人保,北京,保险,主板,SSE,H
601326.SH,601326,秦港股份,河北,港口,主板,SSE,H
601328.SH,601328,交通银行,上海,银行,主板,SSE,H
601330.SH,601330,绿色动力,深圳,环境保护,主板,SSE,H
601333.SH,601333,广深铁路,深圳,铁路,主板,SSE,H
601336.SH,601336,新华保险,北京,保险,主板,SSE,H
601339.SH,601339,百隆东方,浙江,纺织,主板,SSE,N
601360.SH,601360,三六零,江苏,互联网,主板,SSE,H
601366.SH,601366,利群股份,山东,百货,主板,SSE,N
601368.SH,601368,绿城水务,广西,水务,主板,SSE,H
601369.SH,601369,陕鼓动力,陕西,机械基件,主板,SSE,N
601375.SH,601375,中原证券,河南,证券,主板,SSE,H
601377.SH,601377,兴业证券,福建,证券,主板,SSE,H
601388.SH,601388,怡球资源,江苏,铝,主板,SSE,N
601390.SH,601390,中国中铁,北京,建筑施工,主板,SSE,H
601398.SH,601398,工商银行,北京,银行,主板,SSE,H
601500.SH,601500,通用股份,江苏,汽车配件,主板,SSE,N
601515.SH,601515,东风股份,广东,广告包装,主板,SSE,N
601518.SH,601518,吉林高速,吉林,路桥,主板,SSE,N
601519.SH,601519,大智慧,上海,软件服务,主板,SSE,N
601555.SH,601555,东吴证券,江苏,证券,主板,SSE,H
601558.SH,601558,ST锐电,北京,电气设备,主板,SSE,N
601566.SH,601566,九牧王,福建,服饰,主板,SSE,N
601567.SH,601567,三星医疗,浙江,电器仪表,主板,SSE,H
601577.SH,601577,长沙银行,湖南,银行,主板,SSE,N
601579.SH,601579,会稽山,浙江,红黄药酒,主板,SSE,N
601588.SH,601588,北辰实业,北京,区域地产,主板,SSE,H
601595.SH,601595,上海电影,上海,影视音像,主板,SSE,N
601598.SH,601598,中国外运,北京,仓储物流,主板,SSE,H
601599.SH,601599,鹿港文化,江苏,影视音像,主板,SSE,N
601600.SH,601600,中国铝业,北京,铝,主板,SSE,H
601601.SH,601601,中国太保,上海,保险,主板,SSE,H
601606.SH,601606,长城军工,安徽,专用机械,主板,SSE,N
601607.SH,601607,上海医药,上海,医药商业,主板,SSE,H
601608.SH,601608,中信重工,河南,专用机械,主板,SSE,N
601611.SH,601611,中国核建,上海,建筑施工,主板,SSE,N
601615.SH,601615,明阳智能,广东,机械基件,主板,SSE,N
601616.SH,601616,广电电气,上海,电气设备,主板,SSE,N
601618.SH,601618,中国中冶,北京,建筑施工,主板,SSE,H
601619.SH,601619,嘉泽新能,宁夏,新型电力,主板,SSE,H
601628.SH,601628,中国人寿,北京,保险,主板,SSE,H
601633.SH,601633,长城汽车,河北,汽车整车,主板,SSE,H
601636.SH,601636,旗滨集团,湖南,玻璃,主板,SSE,H
601666.SH,601666,平煤股份,河南,煤炭开采,主板,SSE,H
601668.SH,601668,中国建筑,北京,建筑施工,主板,SSE,H
601669.SH,601669,中国电建,北京,建筑施工,主板,SSE,H
601677.SH,601677,明泰铝业,河南,铝,主板,SSE,N
601678.SH,601678,滨化股份,山东,化工原料,主板,SSE,H
601688.SH,601688,华泰证券,江苏,证券,主板,SSE,H
601689.SH,601689,拓普集团,浙江,汽车配件,主板,SSE,H
601699.SH,601699,潞安环能,山西,煤炭开采,主板,SSE,H
601700.SH,601700,风范股份,江苏,电气设备,主板,SSE,N
601717.SH,601717,郑煤机,河南,工程机械,主板,SSE,H
601718.SH,601718,际华集团,北京,服饰,主板,SSE,N
601727.SH,601727,上海电气,上海,电气设备,主板,SSE,H
601766.SH,601766,中国中车,北京,运输设备,主板,SSE,H
601777.SH,601777,力帆股份,重庆,摩托车,主板,SSE,N
601788.SH,601788,光大证券,上海,证券,主板,SSE,H
601789.SH,601789,宁波建工,浙江,建筑施工,主板,SSE,H
601798.SH,601798,*ST蓝科,甘肃,化工机械,主板,SSE,N
601799.SH,601799,星宇股份,江苏,汽车配件,主板,SSE,H
601800.SH,601800,中国交建,北京,建筑施工,主板,SSE,H
601801.SH,601801,皖新传媒,安徽,出版业,主板,SSE,H
601808.SH,601808,中海油服,天津,石油开采,主板,SSE,H
601811.SH,601811,新华文轩,四川,出版业,主板,SSE,H
601818.SH,601818,光大银行,北京,银行,主板,SSE,H
601828.SH,601828,美凯龙,上海,其他商业,主板,SSE,H
601838.SH,601838,成都银行,四川,银行,主板,SSE,H
601857.SH,601857,中国石油,北京,石油开采,主板,SSE,H
601858.SH,601858,中国科传,北京,出版业,主板,SSE,H
601860.SH,601860,紫金银行,江苏,银行,主板,SSE,N
601866.SH,601866,中远海发,上海,水运,主板,SSE,H
601869.SH,601869,长飞光纤,湖北,通信设备,主板,SSE,H
601872.SH,601872,招商轮船,上海,水运,主板,SSE,N
601877.SH,601877,正泰电器,浙江,电气设备,主板,SSE,H
601878.SH,601878,浙商证券,浙江,证券,主板,SSE,H
601880.SH,601880,大连港,辽宁,港口,主板,SSE,H
601881.SH,601881,中国银河,北京,证券,主板,SSE,H
601882.SH,601882,海天精工,浙江,机床制造,主板,SSE,N
601886.SH,601886,江河集团,北京,装修装饰,主板,SSE,N
601888.SH,601888,中国国旅,北京,旅游服务,主板,SSE,H
601890.SH,601890,亚星锚链,江苏,船舶,主板,SSE,N
601898.SH,601898,中煤能源,北京,煤炭开采,主板,SSE,H
601899.SH,601899,紫金矿业,福建,黄金,主板,SSE,H
601900.SH,601900,南方传媒,广东,出版业,主板,SSE,N
601901.SH,601901,方正证券,湖南,证券,主板,SSE,H
601908.SH,601908,京运通,北京,电气设备,主板,SSE,H
601918.SH,601918,新集能源,安徽,煤炭开采,主板,SSE,N
601919.SH,601919,中远海控,天津,水运,主板,SSE,H
601928.SH,601928,凤凰传媒,江苏,出版业,主板,SSE,N
601929.SH,601929,吉视传媒,吉林,影视音像,主板,SSE,N
601933.SH,601933,永辉超市,福建,超市连锁,主板,SSE,H
601939.SH,601939,建设银行,北京,银行,主板,SSE,H
601949.SH,601949,中国出版,北京,出版业,主板,SSE,N
601952.SH,601952,苏垦农发,江苏,种植业,主板,SSE,N
601958.SH,601958,金钼股份,陕西,小金属,主板,SSE,H
601965.SH,601965,中国汽研,重庆,汽车服务,主板,SSE,N
601966.SH,601966,玲珑轮胎,山东,汽车配件,主板,SSE,H
601968.SH,601968,宝钢包装,上海,广告包装,主板,SSE,N
601969.SH,601969,海南矿业,海南,普钢,主板,SSE,N
601975.SH,601975,ST长油,江苏,水运,主板,SSE,N
601985.SH,601985,中国核电,北京,新型电力,主板,SSE,H
601988.SH,601988,中国银行,北京,银行,主板,SSE,H
601989.SH,601989,中国重工,北京,船舶,主板,SSE,H
601990.SH,601990,南京证券,江苏,证券,主板,SSE,H
601991.SH,601991,大唐发电,北京,火力发电,主板,SSE,H
601992.SH,601992,金隅集团,北京,水泥,主板,SSE,H
601996.SH,601996,丰林集团,广西,林业,主板,SSE,N
601997.SH,601997,贵阳银行,贵州,银行,主板,SSE,H
601998.SH,601998,中信银行,北京,银行,主板,SSE,H
601999.SH,601999,出版传媒,辽宁,出版业,主板,SSE,N
603000.SH,603000,人民网,北京,互联网,主板,SSE,N
603001.SH,603001,奥康国际,浙江,服饰,主板,SSE,N
603002.SH,603002,宏昌电子,广东,化工原料,主板,SSE,N
603003.SH,603003,龙宇燃油,上海,石油贸易,主板,SSE,N
603005.SH,603005,晶方科技,江苏,半导体,主板,SSE,N
603006.SH,603006,联明股份,上海,汽车配件,主板,SSE,N
603007.SH,603007,花王股份,江苏,建筑施工,主板,SSE,H
603008.SH,603008,喜临门,浙江,家居用品,主板,SSE,H
603009.SH,603009,北特科技,上海,汽车配件,主板,SSE,N
603010.SH,603010,万盛股份,浙江,化工原料,主板,SSE,N
603011.SH,603011,合锻智能,安徽,机床制造,主板,SSE,N
603012.SH,603012,创力集团,上海,专用机械,主板,SSE,N
603013.SH,603013,亚普股份,江苏,汽车配件,主板,SSE,N
603015.SH,603015,弘讯科技,浙江,电气设备,主板,SSE,N
603016.SH,603016,新宏泰,江苏,电气设备,主板,SSE,N
603017.SH,603017,中衡设计,江苏,建筑施工,主板,SSE,N
603018.SH,603018,中设集团,江苏,建筑施工,主板,SSE,N
603019.SH,603019,中科曙光,天津,电脑设备,主板,SSE,H
603020.SH,603020,爱普股份,上海,食品,主板,SSE,N
603021.SH,603021,山东华鹏,山东,玻璃,主板,SSE,N
603022.SH,603022,新通联,上海,广告包装,主板,SSE,N
603023.SH,603023,威帝股份,黑龙江,汽车配件,主板,SSE,N
603025.SH,603025,大豪科技,北京,电脑设备,主板,SSE,H
603026.SH,603026,石大胜华,山东,化工原料,主板,SSE,N
603027.SH,603027,千禾味业,四川,食品,主板,SSE,N
603028.SH,603028,赛福天,江苏,钢加工,主板,SSE,N
603029.SH,603029,天鹅股份,山东,农用机械,主板,SSE,N
603030.SH,603030,全筑股份,上海,装修装饰,主板,SSE,N
603031.SH,603031,安德利,安徽,百货,主板,SSE,N
603032.SH,603032,德新交运,新疆,公路,主板,SSE,N
603033.SH,603033,三维股份,浙江,橡胶,主板,SSE,N
603035.SH,603035,常熟汽饰,江苏,汽车配件,主板,SSE,N
603036.SH,603036,如通股份,江苏,专用机械,主板,SSE,N
603037.SH,603037,凯众股份,上海,汽车配件,主板,SSE,N
603038.SH,603038,华立股份,广东,装修装饰,主板,SSE,N
603039.SH,603039,泛微网络,上海,软件服务,主板,SSE,H
603040.SH,603040,新坐标,浙江,机械基件,主板,SSE,N
603041.SH,603041,美思德,江苏,化工原料,主板,SSE,N
603042.SH,603042,华脉科技,江苏,通信设备,主板,SSE,N
603043.SH,603043,广州酒家,广东,食品,主板,SSE,H
603045.SH,603045,福达合金,浙江,电气设备,主板,SSE,N
603050.SH,603050,科林电气,河北,电气设备,主板,SSE,N
603055.SH,603055,台华新材,浙江,纺织,主板,SSE,N
603056.SH,603056,德邦股份,上海,仓储物流,主板,SSE,H
603058.SH,603058,永吉股份,贵州,广告包装,主板,SSE,N
603059.SH,603059,倍加洁,江苏,家居用品,主板,SSE,N
603060.SH,603060,国检集团,北京,建筑施工,主板,SSE,H
603063.SH,603063,禾望电气,深圳,电气设备,主板,SSE,N
603066.SH,603066,音飞储存,江苏,仓储物流,主板,SSE,N
603067.SH,603067,振华股份,湖北,化工原料,主板,SSE,N
603069.SH,603069,海汽集团,海南,公路,主板,SSE,N
603076.SH,603076,乐惠国际,浙江,专用机械,主板,SSE,N
603077.SH,603077,和邦生物,四川,化工原料,主板,SSE,H
603078.SH,603078,江化微,江苏,化工原料,主板,SSE,N
603079.SH,603079,圣达生物,浙江,食品,主板,SSE,N
603080.SH,603080,新疆火炬,新疆,供气供热,主板,SSE,H
603081.SH,603081,大丰实业,浙江,专用机械,主板,SSE,N
603083.SH,603083,剑桥科技,上海,通信设备,主板,SSE,N
603085.SH,603085,天成自控,浙江,汽车配件,主板,SSE,N
603086.SH,603086,先达股份,山东,农药化肥,主板,SSE,N
603088.SH,603088,宁波精达,浙江,专用机械,主板,SSE,N
603089.SH,603089,正裕工业,浙江,汽车配件,主板,SSE,N
603090.SH,603090,宏盛股份,江苏,专用机械,主板,SSE,N
603096.SH,603096,新经典,天津,出版业,主板,SSE,N
603098.SH,603098,森特股份,北京,装修装饰,主板,SSE,H
603099.SH,603099,长白山,吉林,旅游景点,主板,SSE,N
603100.SH,603100,川仪股份,重庆,电器仪表,主板,SSE,N
603101.SH,603101,汇嘉时代,新疆,百货,主板,SSE,N
603103.SH,603103,横店影视,浙江,影视音像,主板,SSE,H
603105.SH,603105,芯能科技,浙江,电气设备,主板,SSE,N
603106.SH,603106,恒银金融,天津,电脑设备,主板,SSE,H
603108.SH,603108,润达医疗,上海,医药商业,主板,SSE,H
603110.SH,603110,东方材料,浙江,染料涂料,主板,SSE,N
603111.SH,603111,康尼机电,江苏,运输设备,主板,SSE,N
603113.SH,603113,金能科技,山东,化工原料,主板,SSE,H
603116.SH,603116,红蜻蜓,浙江,服饰,主板,SSE,N
603117.SH,603117,万林物流,江苏,仓储物流,主板,SSE,N
603118.SH,603118,共进股份,深圳,通信设备,主板,SSE,H
603121.SH,603121,华培动力,上海,汽车配件,主板,SSE,N
603123.SH,603123,翠微股份,北京,百货,主板,SSE,N
603126.SH,603126,中材节能,天津,环境保护,主板,SSE,H
603127.SH,603127,昭衍新药,北京,医疗保健,主板,SSE,N
603128.SH,603128,华贸物流,上海,仓储物流,主板,SSE,H
603129.SH,603129,春风动力,浙江,摩托车,主板,SSE,N
603131.SH,603131,上海沪工,上海,专用机械,主板,SSE,N
603133.SH,603133,碳元科技,江苏,元器件,主板,SSE,N
603136.SH,603136,天目湖,江苏,旅游景点,主板,SSE,N
603138.SH,603138,海量数据,北京,软件服务,主板,SSE,N
603139.SH,603139,康惠制药,陕西,中成药,主板,SSE,N
603156.SH,603156,养元饮品,河北,软饮料,主板,SSE,H
603157.SH,603157,拉夏贝尔,上海,服饰,主板,SSE,H
603158.SH,603158,腾龙股份,江苏,汽车配件,主板,SSE,N
603159.SH,603159,上海亚虹,上海,专用机械,主板,SSE,N
603160.SH,603160,汇顶科技,深圳,元器件,主板,SSE,H
603161.SH,603161,科华控股,江苏,汽车配件,主板,SSE,N
603165.SH,603165,荣晟环保,浙江,造纸,主板,SSE,H
603166.SH,603166,福达股份,广西,汽车配件,主板,SSE,N
603167.SH,603167,渤海轮渡,山东,水运,主板,SSE,N
603168.SH,603168,莎普爱思,浙江,化学制药,主板,SSE,N
603169.SH,603169,兰石重装,甘肃,专用机械,主板,SSE,H
603177.SH,603177,德创环保,浙江,环境保护,主板,SSE,N
603178.SH,603178,圣龙股份,浙江,汽车配件,主板,SSE,N
603179.SH,603179,新泉股份,江苏,汽车配件,主板,SSE,N
603180.SH,603180,金牌厨柜,福建,家居用品,主板,SSE,H
603181.SH,603181,皇马科技,浙江,化工原料,主板,SSE,N
603183.SH,603183,建研院,江苏,建筑施工,主板,SSE,N
603185.SH,603185,上机数控,江苏,机床制造,主板,SSE,N
603186.SH,603186,华正新材,浙江,元器件,主板,SSE,N
603187.SH,603187,海容冷链,山东,机械基件,主板,SSE,N
603188.SH,603188,亚邦股份,江苏,染料涂料,主板,SSE,N
603189.SH,603189,网达软件,上海,软件服务,主板,SSE,N
603192.SH,603192,汇得科技,上海,化工原料,主板,SSE,N
603196.SH,603196,日播时尚,上海,服饰,主板,SSE,N
603197.SH,603197,保隆科技,上海,汽车配件,主板,SSE,N
603198.SH,603198,迎驾贡酒,安徽,白酒,主板,SSE,H
603199.SH,603199,九华旅游,安徽,旅游景点,主板,SSE,N
603200.SH,603200,上海洗霸,上海,环境保护,主板,SSE,N
603203.SH,603203,快克股份,江苏,专用机械,主板,SSE,N
603208.SH,603208,江山欧派,浙江,家居用品,主板,SSE,N
603214.SH,603214,爱婴室,上海,百货,主板,SSE,N
603218.SH,603218,日月股份,浙江,工程机械,主板,SSE,N
603220.SH,603220,贝通信,湖北,通信设备,主板,SSE,N
603222.SH,603222,济民制药,浙江,化学制药,主板,SSE,N
603223.SH,603223,恒通股份,山东,供气供热,主板,SSE,N
603225.SH,603225,新凤鸣,浙江,化纤,主板,SSE,H
603226.SH,603226,菲林格尔,上海,家居用品,主板,SSE,N
603227.SH,603227,雪峰科技,新疆,化工原料,主板,SSE,N
603228.SH,603228,景旺电子,深圳,元器件,主板,SSE,H
603229.SH,603229,奥翔药业,浙江,化学制药,主板,SSE,N
603232.SH,603232,格尔软件,上海,软件服务,主板,SSE,N
603233.SH,603233,大参林,广东,医药商业,主板,SSE,H
603238.SH,603238,诺邦股份,浙江,纺织,主板,SSE,N
603239.SH,603239,浙江仙通,浙江,汽车配件,主板,SSE,H
603258.SH,603258,电魂网络,浙江,互联网,主板,SSE,N
603259.SH,603259,药明康德,江苏,化学制药,主板,SSE,H
603260.SH,603260,合盛硅业,浙江,化工原料,主板,SSE,H
603266.SH,603266,天龙股份,浙江,塑料,主板,SSE,N
603268.SH,603268,松发股份,广东,陶瓷,主板,SSE,N
603269.SH,603269,海鸥股份,江苏,机械基件,主板,SSE,N
603277.SH,603277,银都股份,浙江,专用机械,主板,SSE,N
603278.SH,603278,大业股份,山东,钢加工,主板,SSE,N
603283.SH,603283,赛腾股份,江苏,专用机械,主板,SSE,H
603286.SH,603286,日盈电子,江苏,汽车配件,主板,SSE,N
603288.SH,603288,海天味业,广东,食品,主板,SSE,H
603289.SH,603289,泰瑞机器,浙江,专用机械,主板,SSE,N
603297.SH,603297,永新光学,浙江,电器仪表,主板,SSE,N
603298.SH,603298,杭叉集团,浙江,专用机械,主板,SSE,H
603299.SH,603299,井神股份,江苏,化工原料,主板,SSE,N
603300.SH,603300,华铁科技,浙江,钢加工,主板,SSE,N
603301.SH,603301,振德医疗,浙江,医疗保健,主板,SSE,N
603303.SH,603303,得邦照明,浙江,家用电器,主板,SSE,N
