,ts_code,stock_name,industry,market,stock_beta
867,002811.SZ,亚泰国际,装修装饰,中小板,1.1579804423898816
868,002812.SZ,恩捷股份,广告包装,中小板,1.3207006761561104
869,002813.SZ,路畅科技,汽车配件,中小板,0.9969461716690567
870,002815.SZ,崇达技术,元器件,中小板,1.1236255962769943
871,002816.SZ,和科达,专用机械,中小板,0.910484019925156
872,002817.SZ,黄山胶囊,化学制药,中小板,1.1456338783681186
873,002818.SZ,富森美,房产服务,中小板,0.9658725104104156
874,002820.SZ,桂发祥,食品,中小板,1.1645257384203205
875,002821.SZ,凯莱英,生物制药,中小板,1.1166338280929355
876,002822.SZ,中装建设,装修装饰,中小板,1.014050098462536
877,002823.SZ,凯中精密,机械基件,中小板,0.9851673062886681
878,002824.SZ,和胜股份,铝,中小板,1.0364719194215162
879,002825.SZ,纳尔股份,化工原料,中小板,0.9615099168421084
880,002826.SZ,易明医药,中成药,中小板,1.2719879825700457
881,002827.SZ,高争民爆,化工原料,中小板,1.0487703060734141
882,002829.SZ,星网宇达,通信设备,中小板,0.7876743909031988
883,002830.SZ,名雕股份,装修装饰,中小板,0.8885301195750609
884,002831.SZ,裕同科技,广告包装,中小板,0.6525454438453306
885,002832.SZ,比音勒芬,服饰,中小板,0.6455154988623991
886,002833.SZ,弘亚数控,专用机械,中小板,0.9782479538188151
887,002835.SZ,同为股份,元器件,中小板,1.2603921102872533
888,002839.SZ,张家港行,银行,中小板,1.2776165469591543
889,002840.SZ,华统股份,食品,中小板,0.4176949166721297
890,002841.SZ,视源股份,元器件,中小板,0.7299628235145073
891,002842.SZ,翔鹭钨业,小金属,中小板,1.129064641271367
892,002843.SZ,泰嘉股份,钢加工,中小板,1.2150727755232302
893,002845.SZ,同兴达,元器件,中小板,1.1744260206409904
894,002846.SZ,英联股份,广告包装,中小板,0.9384158772569683
895,002847.SZ,盐津铺子,食品,中小板,1.4051111246880785
896,002848.SZ,高斯贝尔,通信设备,中小板,1.056564095255677
897,002849.SZ,威星智能,电器仪表,中小板,1.1254623533605703
898,002850.SZ,科达利,机械基件,中小板,1.0628121872640366
899,002852.SZ,道道全,食品,中小板,1.1087687333370038
900,002853.SZ,皮阿诺,家居用品,中小板,1.0705267025747414
901,002855.SZ,捷荣技术,塑料,中小板,1.0431933719447335
902,002858.SZ,力盛赛车,文教休闲,中小板,1.2492381238216161
903,002859.SZ,洁美科技,元器件,中小板,1.0269646089711502
904,002860.SZ,星帅尔,电气设备,中小板,0.9933259883284896
905,002861.SZ,瀛通通讯,通信设备,中小板,1.1293938607133405
906,002862.SZ,实丰文化,文教休闲,中小板,0.9286780751475756
907,002863.SZ,今飞凯达,汽车配件,中小板,1.1739189194603825
908,002865.SZ,钧达股份,汽车配件,中小板,1.2277079284019243
909,002867.SZ,周大生,服饰,中小板,0.9703417310752557
910,002868.SZ,绿康生化,农业综合,中小板,0.9814938014964802
911,002869.SZ,金溢科技,通信设备,中小板,1.1792712368870368
912,002871.SZ,伟隆股份,机械基件,中小板,1.057775134033477
913,002873.SZ,新天药业,中成药,中小板,1.2375574614947298
914,002875.SZ,安奈儿,服饰,中小板,0.9611256442938129
915,002876.SZ,三利谱,元器件,中小板,1.2119592750360846
916,002877.SZ,智能自控,电器仪表,中小板,1.025766695904833
917,002878.SZ,元隆雅图,文教休闲,中小板,1.1792803105131284
918,002879.SZ,长缆科技,电气设备,中小板,1.267823289049887
919,002880.SZ,卫光生物,生物制药,中小板,0.9434059680360705
920,002881.SZ,美格智能,通信设备,中小板,1.1145839510178734
921,002882.SZ,金龙羽,电气设备,中小板,1.0772008057348188
922,002883.SZ,中设股份,建筑施工,中小板,1.2275059199756204
923,002884.SZ,凌霄泵业,专用机械,中小板,1.3340588440259797
924,002885.SZ,京泉华,元器件,中小板,0.8472043384331428
925,002886.SZ,沃特股份,塑料,中小板,1.3159242573222882
926,002887.SZ,绿茵生态,环境保护,中小板,1.7172447506049666
927,002889.SZ,东方嘉盛,仓储物流,中小板,1.3700093688046637
928,002890.SZ,弘宇股份,农用机械,中小板,1.1096597843876774
929,002891.SZ,中宠股份,饲料,中小板,1.0785874334132426
930,002892.SZ,科力尔,电气设备,中小板,1.2114619731980705
931,002893.SZ,华通热力,供气供热,中小板,0.9267522853805735
932,002895.SZ,川恒股份,化工原料,中小板,1.347981611179457
933,002896.SZ,中大力德,机械基件,中小板,0.9726660353196864
934,002897.SZ,意华股份,元器件,中小板,1.290987723956322
935,002898.SZ,赛隆药业,化学制药,中小板,1.1636851403753887
936,002899.SZ,英派斯,文教休闲,中小板,1.1785424931841968
937,002900.SZ,哈三联,化学制药,中小板,1.2686563233299137
938,002901.SZ,大博医疗,医疗保健,中小板,1.0403185205257024
939,002902.SZ,铭普光磁,元器件,中小板,1.1382905332392241
940,002903.SZ,宇环数控,机床制造,中小板,0.9332096187797628
941,002905.SZ,金逸影视,影视音像,中小板,1.5371755126570148
942,002906.SZ,华阳集团,汽车配件,中小板,1.2285318322292682
943,002908.SZ,德生科技,元器件,中小板,1.176631990513184
944,002909.SZ,集泰股份,化工原料,中小板,0.7276757959908515
945,002910.SZ,庄园牧场,乳制品,中小板,0.9598569127698185
946,002911.SZ,佛燃股份,供气供热,中小板,1.0796618147005177
947,002912.SZ,中新赛克,软件服务,中小板,1.3617257397913043
948,002913.SZ,奥士康,元器件,中小板,1.280601025988427
949,002915.SZ,中欣氟材,化工原料,中小板,0.9628076960873968
950,002917.SZ,金奥博,化工原料,中小板,0.9980697474962941
951,002918.SZ,蒙娜丽莎,其他建材,中小板,1.2829882243400397
952,002919.SZ,名臣健康,日用化工,中小板,0.86383833790795
953,002920.SZ,德赛西威,汽车配件,中小板,1.1053351436230643
954,002921.SZ,联诚精密,汽车配件,中小板,1.2331531154331168
955,300001.SZ,特锐德,电气设备,创业板,0.8323239472142137
956,300002.SZ,神州泰岳,软件服务,创业板,1.08246270753935
957,300003.SZ,乐普医疗,医疗保健,创业板,1.2255466629593432
958,300005.SZ,探路者,服饰,创业板,1.1621923483571477
959,300006.SZ,莱美药业,化学制药,创业板,0.9180024592391401
960,300007.SZ,汉威科技,电器仪表,创业板,1.2588900874074922
961,300009.SZ,安科生物,生物制药,创业板,1.1557178730352349
962,300012.SZ,华测检测,电器仪表,创业板,1.1127270501375521
963,300014.SZ,亿纬锂能,元器件,创业板,1.085258246353823
964,300015.SZ,爱尔眼科,医疗保健,创业板,1.2491551981299662
965,300017.SZ,网宿科技,电信运营,创业板,1.1676902107696707
966,300019.SZ,硅宝科技,化工原料,创业板,1.032620939742563
967,300020.SZ,银江股份,软件服务,创业板,1.1834142517402388
968,300021.SZ,大禹节水,农业综合,创业板,0.9062693652265492
969,300022.SZ,吉峰科技,农用机械,创业板,1.0669581222374318
970,300024.SZ,机器人,专用机械,创业板,1.0028934575657014
971,300025.SZ,华星创业,通信设备,创业板,0.8815640469555869
972,300027.SZ,华谊兄弟,影视音像,创业板,1.0198416941588602
973,300029.SZ,天龙光电,专用机械,创业板,1.0609061194975975
974,300030.SZ,阳普医疗,医疗保健,创业板,1.2024502432505197
975,300031.SZ,宝通科技,互联网,创业板,0.721029368730538
976,300033.SZ,同花顺,软件服务,创业板,1.3043242165755198
977,300035.SZ,中科电气,电气设备,创业板,1.2065053098983844
978,300036.SZ,超图软件,软件服务,创业板,1.2111182271125485
979,300037.SZ,新宙邦,化工原料,创业板,1.193332590660369
980,300039.SZ,上海凯宝,中成药,创业板,0.9388138602241327
981,300040.SZ,九洲电气,电气设备,创业板,0.9611960272239368
982,300043.SZ,星辉娱乐,文教休闲,创业板,1.115478007340451
983,300044.SZ,赛为智能,软件服务,创业板,1.1551070375187056
984,300046.SZ,台基股份,半导体,创业板,1.2851838785266545
985,300047.SZ,天源迪科,软件服务,创业板,1.2108784606852887
986,300048.SZ,合康新能,电气设备,创业板,1.0666248002034278
987,300050.SZ,世纪鼎利,软件服务,创业板,1.0667849780456662
988,300051.SZ,三五互联,互联网,创业板,1.225490266686472
989,300052.SZ,中青宝,互联网,创业板,1.2862970951237265
990,300054.SZ,鼎龙股份,化工原料,创业板,1.1584283321843574
991,300055.SZ,万邦达,环境保护,创业板,1.2737269878141848
992,300057.SZ,万顺股份,广告包装,创业板,0.822736639842537
993,300058.SZ,蓝色光标,广告包装,创业板,1.203317869027043
994,300059.SZ,东方财富,证券,创业板,1.4229686325514437
995,300061.SZ,康旗股份,医疗保健,创业板,0.8874167167991399
996,300062.SZ,中能电气,电气设备,创业板,1.1104951948966308
997,300063.SZ,天龙集团,染料涂料,创业板,1.1013455715493823
998,300066.SZ,三川智慧,电器仪表,创业板,0.8824725274099134
999,300068.SZ,南都电源,电气设备,创业板,0.39675273553204293
1000,300070.SZ,碧水源,环境保护,创业板,1.030021977952101
1001,300074.SZ,华平股份,通信设备,创业板,0.7351567772387895
1002,300075.SZ,数字政通,软件服务,创业板,1.2984097341661651
1003,300076.SZ,GQY视讯,电脑设备,创业板,1.0336228452427525
1004,300077.SZ,国民技术,半导体,创业板,0.7674530055513188
1005,300078.SZ,思创医惠,元器件,创业板,1.2354016906197633
1006,300079.SZ,数码科技,通信设备,创业板,1.1270249794049823
1007,300082.SZ,奥克股份,化工原料,创业板,0.9491410477264395
1008,300084.SZ,海默科技,石油开采,创业板,1.347724122600744
1009,300085.SZ,银之杰,软件服务,创业板,1.2641786435103923
1010,300092.SZ,科新机电,专用机械,创业板,1.1841085238555416
1011,300094.SZ,国联水产,渔业,创业板,0.6856003005959594
1012,300095.SZ,华伍股份,机械基件,创业板,1.0420651867782045
1013,300096.SZ,易联众,软件服务,创业板,0.958178822347774
1014,300097.SZ,智云股份,电器仪表,创业板,1.2755547770042535
1015,300098.SZ,高新兴,通信设备,创业板,1.1133920504765367
1016,300099.SZ,精准信息,电器仪表,创业板,1.264433194748243
1017,300101.SZ,振芯科技,通信设备,创业板,1.0350814892837568
1018,300105.SZ,龙源技术,电器仪表,创业板,1.0958075844240562
1019,300106.SZ,西部牧业,农业综合,创业板,1.0233723577672926
1020,300107.SZ,建新股份,化工原料,创业板,1.5367501372593715
1021,300112.SZ,万讯自控,电器仪表,创业板,1.0784541325202088
1022,300113.SZ,顺网科技,互联网,创业板,1.0026029123950266
1023,300114.SZ,中航电测,元器件,创业板,1.0707373089917542
1024,300115.SZ,长盈精密,元器件,创业板,1.2898104205109657
1025,300117.SZ,嘉寓股份,装修装饰,创业板,1.041286900414495
1026,300119.SZ,瑞普生物,生物制药,创业板,0.859078746904415
1027,300120.SZ,经纬辉开,电气设备,创业板,1.082565468685168
1028,300122.SZ,智飞生物,生物制药,创业板,1.1280986274359153
1029,300123.SZ,亚光科技,船舶,创业板,0.8622939161774488
1030,300124.SZ,汇川技术,电器仪表,创业板,1.0936228679581643
1031,300125.SZ,易世达,电气设备,创业板,0.3558155379131909
1032,300126.SZ,锐奇股份,轻工机械,创业板,0.8805609878662408
1033,300127.SZ,银河磁体,元器件,创业板,1.1345714768180586
1034,300129.SZ,泰胜风能,电气设备,创业板,1.0406418833137443
1035,300130.SZ,新国都,电脑设备,创业板,1.0285777623247836
1036,300133.SZ,华策影视,影视音像,创业板,0.629411228701277
1037,300136.SZ,信维通信,通信设备,创业板,1.4976952156991075
1038,300137.SZ,先河环保,环境保护,创业板,1.2466056037125655
1039,300138.SZ,晨光生物,食品,创业板,1.0921521761938913
1040,300139.SZ,晓程科技,元器件,创业板,0.5058799523778877
1041,300141.SZ,和顺电气,电气设备,创业板,1.2657017933126022
1042,300142.SZ,沃森生物,生物制药,创业板,0.9835165302533939
1043,300144.SZ,宋城演艺,旅游景点,创业板,1.0146101995915398
1044,300147.SZ,香雪制药,中成药,创业板,0.884898076391817
1045,300148.SZ,天舟文化,出版业,创业板,1.0767546016435998
1046,300150.SZ,世纪瑞尔,软件服务,创业板,1.202866149658199
1047,300151.SZ,昌红科技,机械基件,创业板,0.9975719549733795
1048,300153.SZ,科泰电源,电气设备,创业板,1.2099615595576165
1049,300154.SZ,瑞凌股份,元器件,创业板,0.959978570075622
1050,300155.SZ,安居宝,元器件,创业板,1.0133241660149246
1051,300158.SZ,振东制药,中成药,创业板,1.0103319812180152
1052,300160.SZ,秀强股份,玻璃,创业板,1.0100826363002626
1053,300161.SZ,华中数控,机床制造,创业板,1.082683682782923
1054,300163.SZ,先锋新材,其他建材,创业板,1.0747659147580726
1055,300164.SZ,通源石油,石油开采,创业板,1.13359810653482
1056,300165.SZ,天瑞仪器,电器仪表,创业板,1.1970286183796413
1057,300166.SZ,东方国信,软件服务,创业板,1.0523633328346924
1058,300168.SZ,万达信息,软件服务,创业板,1.0664336309931992
1059,300169.SZ,天晟新材,塑料,创业板,0.8070042922683971
1060,300170.SZ,汉得信息,软件服务,创业板,1.2839047312494782
1061,300171.SZ,东富龙,医疗保健,创业板,0.9165061750224404
1062,300172.SZ,中电环保,环境保护,创业板,0.841176576907206
1063,300174.SZ,元力股份,化工原料,创业板,0.5242007838058257
1064,300175.SZ,朗源股份,食品,创业板,0.7675060578356201
1065,300176.SZ,鸿特科技,汽车配件,创业板,0.5264249212541554
1066,300177.SZ,中海达,通信设备,创业板,1.0995000261060406
1067,300179.SZ,四方达,矿物制品,创业板,0.9063896779920734
1068,300180.SZ,华峰超纤,化纤,创业板,0.38319760362987243
1069,300181.SZ,佐力药业,中成药,创业板,1.227201213078623
1070,300182.SZ,捷成股份,软件服务,创业板,1.1068170835883921
1071,300183.SZ,东软载波,软件服务,创业板,1.0710931184838821
1072,300184.SZ,力源信息,元器件,创业板,1.1371721881308547
1073,300185.SZ,通裕重工,工程机械,创业板,0.7822381530622204
1074,300188.SZ,美亚柏科,软件服务,创业板,1.214827546998662
1075,300189.SZ,神农基因,种植业,创业板,0.6225949142920668
1076,300190.SZ,维尔利,环境保护,创业板,1.0031370545997993
1077,300191.SZ,潜能恒信,石油开采,创业板,0.9930491924161369
1078,300192.SZ,科斯伍德,染料涂料,创业板,0.8837430610254357
1079,300193.SZ,佳士科技,专用机械,创业板,0.8052777793144489
1080,300194.SZ,福安药业,化学制药,创业板,0.9867063471022568
1081,300195.SZ,长荣股份,轻工机械,创业板,0.6613568525761069
1082,300196.SZ,长海股份,玻璃,创业板,0.8584694516388407
1083,300199.SZ,翰宇药业,化学制药,创业板,1.109371437614344
1084,300200.SZ,高盟新材,化工原料,创业板,1.1557061721674917
1085,300202.SZ,聚龙股份,专用机械,创业板,1.2004953208577542
1086,300203.SZ,聚光科技,环境保护,创业板,0.8377457546399224
1087,300204.SZ,舒泰神,生物制药,创业板,0.7966980794423779
1088,300205.SZ,天喻信息,元器件,创业板,1.1177595786827776
1089,300206.SZ,理邦仪器,医疗保健,创业板,0.9618910158569742
1090,300210.SZ,森远股份,专用机械,创业板,1.024284274245359
1091,300211.SZ,亿通科技,通信设备,创业板,1.033993432776788
1092,300212.SZ,易华录,软件服务,创业板,1.112528497857959
1093,300214.SZ,日科化学,化工原料,创业板,0.7862325446068467
1094,300215.SZ,电科院,电气设备,创业板,1.0742790120950583
1095,300217.SZ,东方电热,电器仪表,创业板,0.902038512322255
1096,300218.SZ,安利股份,塑料,创业板,0.9353995947579333
1097,300220.SZ,金运激光,元器件,创业板,1.2327372176118052
1098,300221.SZ,银禧科技,塑料,创业板,1.2301560052542038
1099,300222.SZ,科大智能,电气设备,创业板,1.0776663985004664
1100,300224.SZ,正海磁材,元器件,创业板,1.1109107616217537
1101,300226.SZ,上海钢联,互联网,创业板,0.9325365112812819
1102,300228.SZ,富瑞特装,化工机械,创业板,1.3913045797841268
1103,300230.SZ,永利股份,塑料,创业板,1.1302123061043134
1104,300232.SZ,洲明科技,半导体,创业板,1.1738623887556852
1105,300234.SZ,开尔新材,陶瓷,创业板,0.935703442251457
1106,300235.SZ,方直科技,软件服务,创业板,1.3329524558274741
1107,300236.SZ,上海新阳,半导体,创业板,0.9987933140835099
1108,300239.SZ,东宝生物,生物制药,创业板,0.9621386462520252
1109,300241.SZ,瑞丰光电,半导体,创业板,0.9491865462866488
1110,300242.SZ,佳云科技,互联网,创业板,1.1593009844028128
1111,300243.SZ,瑞丰高材,化工原料,创业板,0.9843140522863371
1112,300244.SZ,迪安诊断,医疗保健,创业板,0.9395875736467124
1113,300245.SZ,天玑科技,软件服务,创业板,1.0000648919068742
1114,300246.SZ,宝莱特,医疗保健,创业板,1.1796241784810784
1115,300248.SZ,新开普,软件服务,创业板,1.0353359777774507
1116,300249.SZ,依米康,软件服务,创业板,1.0517450454406065
1117,300250.SZ,初灵信息,软件服务,创业板,1.1423403406686066
1118,300251.SZ,光线传媒,影视音像,创业板,1.1963351321226843
1119,300252.SZ,金信诺,电气设备,创业板,1.3053906803871183
1120,300254.SZ,仟源医药,化学制药,创业板,1.119562733067801
1121,300257.SZ,开山股份,机械基件,创业板,1.107168568100886
1122,300258.SZ,精锻科技,汽车配件,创业板,0.6929335020035486
1123,300259.SZ,新天科技,电器仪表,创业板,1.2014129641557652
1124,300261.SZ,雅本化学,农药化肥,创业板,0.6910574549299116
1125,300262.SZ,巴安水务,环境保护,创业板,0.9883558469314645
1126,300263.SZ,隆华科技,专用机械,创业板,1.0095213559076008
1127,300264.SZ,佳创视讯,通信设备,创业板,1.0526903056692236
1128,300265.SZ,通光线缆,电气设备,创业板,1.108712209138839
1129,300267.SZ,尔康制药,化学制药,创业板,0.7426872755239878
1130,300268.SZ,佳沃股份,农业综合,创业板,1.0583434291427367
1131,300271.SZ,华宇软件,软件服务,创业板,1.1284640985652206
1132,300274.SZ,阳光电源,电气设备,创业板,1.1365359956324415
1133,300275.SZ,梅安森,软件服务,创业板,1.2150676147165027
1134,300281.SZ,金明精机,专用机械,创业板,0.802149452341063
1135,300282.SZ,三盛教育,文教休闲,创业板,0.24460039999559238
1136,300283.SZ,温州宏丰,电气设备,创业板,1.0143749716202162
1137,300284.SZ,苏交科,建筑施工,创业板,1.0484686482636556
1138,300286.SZ,安科瑞,电器仪表,创业板,0.8313431258747369
1139,300287.SZ,飞利信,软件服务,创业板,1.2554529926170719
1140,300288.SZ,朗玛信息,软件服务,创业板,1.4013346576349486
1141,300289.SZ,利德曼,生物制药,创业板,0.9684971633271807
1142,300293.SZ,蓝英装备,专用机械,创业板,1.4072360534924402
1143,300295.SZ,三六五网,互联网,创业板,1.401154875379527
1144,300296.SZ,利亚德,半导体,创业板,1.0462827689297836
1145,300297.SZ,蓝盾股份,软件服务,创业板,1.1056675681926473
1146,300300.SZ,汉鼎宇佑,软件服务,创业板,1.145928225897255
1147,300304.SZ,云意电气,汽车配件,创业板,1.2303201122421863
1148,300305.SZ,裕兴股份,塑料,创业板,0.8968041008588462
1149,300306.SZ,远方信息,电器仪表,创业板,1.1845818244376558
1150,300307.SZ,慈星股份,纺织机械,创业板,1.0752646053173418
1151,300308.SZ,中际旭创,电气设备,创业板,1.4217982470676895
1152,300309.SZ,吉艾科技,多元金融,创业板,0.9134605829716034
1153,300310.SZ,宜通世纪,通信设备,创业板,1.1924801759756358
1154,300311.SZ,任子行,软件服务,创业板,0.7412375703250967
1155,300313.SZ,天山生物,农业综合,创业板,1.069634152339142
1156,300314.SZ,戴维医疗,医疗保健,创业板,1.0790333345350813
1157,300315.SZ,掌趣科技,互联网,创业板,0.9518112599912473
1158,300316.SZ,晶盛机电,专用机械,创业板,1.4196179988395523
1159,300318.SZ,博晖创新,医疗保健,创业板,1.032404802657239
1160,300321.SZ,同大股份,塑料,创业板,1.0351833237798465
1161,300322.SZ,硕贝德,通信设备,创业板,1.031543447056166
1162,300327.SZ,中颖电子,半导体,创业板,1.0050147847434898
1163,300329.SZ,海伦钢琴,文教休闲,创业板,1.0746116739083396
1164,300330.SZ,华虹计通,软件服务,创业板,1.0566718254379779
1165,300331.SZ,苏大维格,元器件,创业板,1.2384461301064096
1166,300332.SZ,天壕环境,环境保护,创业板,0.9804212620515256
1167,300333.SZ,兆日科技,元器件,创业板,1.2017994687868616
1168,300335.SZ,迪森股份,供气供热,创业板,1.1406125588917289
1169,300336.SZ,新文化,影视音像,创业板,1.1615049722036253
1170,300338.SZ,开元股份,电器仪表,创业板,0.8951129294632194
1171,300340.SZ,科恒股份,元器件,创业板,1.312526692904354
1172,300342.SZ,天银机电,元器件,创业板,0.45321329806009947
1173,300344.SZ,太空智造,其他建材,创业板,1.195054682625032
1174,300346.SZ,南大光电,元器件,创业板,1.1408420136492803
1175,300347.SZ,泰格医药,医疗保健,创业板,1.3185706799918813
1176,300349.SZ,金卡智能,软件服务,创业板,0.9985163095927079
1177,300351.SZ,永贵电器,元器件,创业板,1.0810241226741126
1178,300352.SZ,北信源,软件服务,创业板,0.8924035832997691
1179,300353.SZ,东土科技,通信设备,创业板,1.223105929333278
1180,300354.SZ,东华测试,电器仪表,创业板,1.127440811603908
1181,300355.SZ,蒙草生态,环境保护,创业板,1.2753165407622038
1182,300357.SZ,我武生物,生物制药,创业板,1.011800051898725
1183,300358.SZ,楚天科技,医疗保健,创业板,1.1745040998269103
1184,300359.SZ,全通教育,文教休闲,创业板,1.0996561430880487
1185,300360.SZ,炬华科技,电器仪表,创业板,1.0960075247730057
1186,300365.SZ,恒华科技,软件服务,创业板,0.7823932559778368
1187,300366.SZ,创意信息,软件服务,创业板,1.4447304473440774
1188,300367.SZ,东方网力,电脑设备,创业板,1.0282755232142022
1189,300370.SZ,安控科技,电器仪表,创业板,0.9818646749131951
1190,300371.SZ,汇中股份,电器仪表,创业板,1.1038036237359272
1191,300373.SZ,扬杰科技,半导体,创业板,1.2548722491364375
1192,300376.SZ,易事特,电气设备,创业板,0.9827959455585372
1193,300377.SZ,赢时胜,软件服务,创业板,1.2537432158773967
1194,300378.SZ,鼎捷软件,软件服务,创业板,1.3506479918417293
1195,300380.SZ,安硕信息,软件服务,创业板,1.1548887898902715
1196,300381.SZ,溢多利,饲料,创业板,0.8013755147612212
1197,300382.SZ,斯莱克,专用机械,创业板,0.4802919336423036
1198,300384.SZ,三联虹普,纺织机械,创业板,1.7981401169228226
1199,300385.SZ,雪浪环境,环境保护,创业板,1.0099889414330652
1200,300386.SZ,飞天诚信,软件服务,创业板,1.3230036685358024
1201,300388.SZ,国祯环保,环境保护,创业板,0.4888424271942998
1202,300389.SZ,艾比森,半导体,创业板,0.6602750438198769
1203,300391.SZ,康跃科技,机械基件,创业板,1.2824736959328327
1204,300393.SZ,中来股份,塑料,创业板,0.6352597571381197
1205,300395.SZ,菲利华,玻璃,创业板,0.9606493911196975
1206,300396.SZ,迪瑞医疗,医疗保健,创业板,1.0891557089238129
1207,300397.SZ,天和防务,通信设备,创业板,1.1048424648543544
1208,300398.SZ,飞凯材料,染料涂料,创业板,1.2864620509388924
1209,300399.SZ,京天利,互联网,创业板,1.2415511573555922
1210,300400.SZ,劲拓股份,专用机械,创业板,0.7220380648514972
1211,300401.SZ,花园生物,食品,创业板,1.2151347647825324
1212,300402.SZ,宝色股份,专用机械,创业板,1.0789277874375542
1213,300403.SZ,汉宇集团,家用电器,创业板,0.9764769272889107
1214,300404.SZ,博济医药,医疗保健,创业板,0.9949125286820224
1215,300405.SZ,科隆股份,化工原料,创业板,1.2282595819095508
1216,300406.SZ,九强生物,生物制药,创业板,0.9678180165404059
1217,300407.SZ,凯发电气,电气设备,创业板,1.144533102047731
1218,300408.SZ,三环集团,元器件,创业板,0.9726773831874754
1219,300415.SZ,伊之密,专用机械,创业板,1.1418688893952604
1220,300417.SZ,南华仪器,电器仪表,创业板,1.1146190996632444
1221,300418.SZ,昆仑万维,互联网,创业板,1.0929809223631228
1222,300419.SZ,浩丰科技,软件服务,创业板,1.1589397940508706
1223,300420.SZ,五洋停车,机械基件,创业板,0.9187277814976567
1224,300421.SZ,力星股份,机械基件,创业板,1.026199801838035
1225,300422.SZ,博世科,环境保护,创业板,1.0821302536204542
1226,300426.SZ,唐德影视,影视音像,创业板,0.87664726592002
1227,300427.SZ,红相股份,电气设备,创业板,1.036475043467608
1228,300430.SZ,诚益通,电器仪表,创业板,0.7480119347628809
1229,300432.SZ,富临精工,汽车配件,创业板,1.2027733537128673
1230,300433.SZ,蓝思科技,元器件,创业板,1.6269482044547587
1231,300434.SZ,金石东方,化学制药,创业板,0.8210103415712403
1232,300435.SZ,中泰股份,机械基件,创业板,1.0301116930596934
1233,300436.SZ,广生堂,化学制药,创业板,0.9252856353852587
1234,300437.SZ,清水源,化工原料,创业板,0.981464065361526
1235,300438.SZ,鹏辉能源,电气设备,创业板,1.1651603465420795
1236,300439.SZ,美康生物,医疗保健,创业板,1.0377481294942348
1237,300440.SZ,运达科技,软件服务,创业板,0.9585529780398955
1238,300442.SZ,普丽盛,轻工机械,创业板,0.9802121377451652
1239,300443.SZ,金雷风电,专用机械,创业板,0.9828023544459081
1240,300445.SZ,康斯特,电器仪表,创业板,1.1448466404862274
1241,300446.SZ,乐凯新材,化工原料,创业板,1.1617450786683845
1242,300447.SZ,全信股份,电气设备,创业板,1.140633371743833
1243,300448.SZ,浩云科技,软件服务,创业板,0.8262172873035325
1244,300450.SZ,先导智能,专用机械,创业板,1.082929065117095
1245,300451.SZ,创业软件,软件服务,创业板,1.133364152527079
1246,300452.SZ,山河药辅,化学制药,创业板,1.1594884056713457
1247,300453.SZ,三鑫医疗,医疗保健,创业板,1.1939723714626203
1248,300456.SZ,耐威科技,元器件,创业板,0.9624656039678353
1249,300458.SZ,全志科技,元器件,创业板,0.989954397187799
1250,300459.SZ,金科文化,化工原料,创业板,0.7356377357753557
1251,300460.SZ,惠伦晶体,元器件,创业板,1.1621943782517166
1252,300461.SZ,田中精机,专用机械,创业板,1.3430513067558398
1253,300463.SZ,迈克生物,医疗保健,创业板,0.8195919554482155
1254,300465.SZ,高伟达,软件服务,创业板,1.0541873510257769
1255,300466.SZ,赛摩电气,电器仪表,创业板,1.4216022935995232
1256,300467.SZ,迅游科技,互联网,创业板,1.2337522747833427
1257,300468.SZ,四方精创,软件服务,创业板,1.3321274984958857
1258,300470.SZ,日机密封,机械基件,创业板,0.931087714703519
1259,300472.SZ,新元科技,专用机械,创业板,0.9254448670805725
1260,300473.SZ,德尔股份,汽车配件,创业板,0.993364321986881
1261,300474.SZ,景嘉微,元器件,创业板,1.0834542001626695
1262,300475.SZ,聚隆科技,专用机械,创业板,1.0154418493639634
1263,300476.SZ,胜宏科技,元器件,创业板,1.164099418671334
1264,300478.SZ,杭州高新,橡胶,创业板,0.7050211740991632
1265,300479.SZ,神思电子,软件服务,创业板,1.151986176711583
1266,300480.SZ,光力科技,电器仪表,创业板,0.8720544875672405
1267,300484.SZ,蓝海华腾,电气设备,创业板,0.998723032254648
1268,300485.SZ,赛升药业,生物制药,创业板,0.677584652625464
1269,300488.SZ,恒锋工具,机械基件,创业板,0.9713261391333813
1270,300489.SZ,中飞股份,铝,创业板,1.129370797282798
1271,300494.SZ,盛天网络,互联网,创业板,1.2587833152515036
1272,300496.SZ,中科创达,软件服务,创业板,1.238924878497502
1273,300497.SZ,富祥股份,化学制药,创业板,0.7747782345072037
1274,300498.SZ,温氏股份,农业综合,创业板,0.44362049218551114
1275,300499.SZ,高澜股份,专用机械,创业板,0.8745307466390926
1276,300501.SZ,海顺新材,广告包装,创业板,1.0804973399585642
1277,300502.SZ,新易盛,通信设备,创业板,1.1708208834066396
1278,300503.SZ,昊志机电,机械基件,创业板,1.199421771229364
1279,300505.SZ,川金诺,化工原料,创业板,1.1589104769510044
1280,300507.SZ,苏奥传感,汽车配件,创业板,1.5088281937919863
1281,300508.SZ,维宏股份,软件服务,创业板,1.1560426925449638
1282,300509.SZ,新美星,专用机械,创业板,1.145469795269544
1283,300511.SZ,雪榕生物,种植业,创业板,1.132070656810546
1284,300512.SZ,中亚股份,专用机械,创业板,0.9373638271331468
1285,300513.SZ,恒泰实达,软件服务,创业板,0.9558215761049228
